Orthogroup	Duplications (all)	Duplications (50% support)
OG0008350	6	6
OG0008351	6	6
OG0008352	6	6
OG0008353	6	6
OG0008354	6	6
OG0008355	6	6
OG0008356	6	6
OG0008357	6	6
OG0008358	6	6
OG0008359	6	6
OG0008360	4	4
OG0008361	6	6
OG0008362	0	0
OG0008363	5	5
OG0008364	6	6
OG0008365	4	4
OG0008366	4	4
OG0008367	1	1
OG0008368	2	1
OG0008369	5	5
OG0008370	0	0
OG0008371	0	0
OG0008372	0	0
OG0008373	3	3
OG0008374	2	2
OG0008375	3	2
OG0008376	0	0
OG0008377	2	1
OG0008378	2	2
OG0008379	6	6
OG0008380	4	4
OG0008381	3	3
OG0008382	0	0
OG0008383	6	6
OG0008384	6	6
OG0008385	5	5
OG0008386	5	5
OG0008387	5	5
OG0008388	5	5
OG0008389	0	0
OG0008390	2	2
OG0008391	2	1
OG0008392	2	2
OG0008393	2	1
OG0008394	0	0
OG0008395	5	5
OG0008396	1	1
OG0008397	1	1
OG0008398	3	3
OG0008399	1	1
OG0008400	1	1
OG0008401	0	0
OG0008402	1	1
OG0008403	1	1
OG0008404	1	1
OG0008405	1	1
OG0008406	1	1
OG0008407	0	0
OG0008408	0	0
OG0008409	0	0
OG0008410	1	1
OG0008411	0	0
OG0008412	2	2
OG0008413	0	0
OG0008414	0	0
OG0008415	0	0
OG0008416	6	6
OG0008417	5	5
OG0008418	0	0
OG0008419	1	1
OG0008420	1	0
OG0008421	0	0
OG0008422	0	0
OG0008423	0	0
OG0008424	2	2
OG0008425	0	0
OG0008426	0	0
OG0008427	6	6
OG0008428	1	1
OG0008429	6	6
OG0008430	1	1
OG0008431	1	1
OG0008432	1	0
OG0008433	1	1
OG0008434	0	0
OG0008435	0	0
OG0008436	1	1
OG0008437	5	5
OG0008438	0	0
OG0008439	1	1
OG0008440	0	0
OG0008441	0	0
OG0008442	2	2
OG0008443	2	2
OG0008444	1	1
OG0008445	1	1
OG0008446	0	0
OG0008447	2	2
OG0008448	3	3
OG0008449	1	1
OG0008450	1	1
OG0008451	4	4
OG0008452	0	0
OG0008453	1	1
OG0008454	0	0
OG0008455	0	0
OG0008456	0	0
OG0008457	2	2
OG0008458	3	3
OG0008459	0	0
OG0008460	1	1
OG0008461	2	2
OG0008462	2	2
OG0008463	0	0
OG0008464	1	1
OG0008465	1	1
OG0008466	1	1
OG0008467	0	0
OG0008468	2	2
OG0008469	1	1
OG0008470	1	1
OG0008471	2	2
OG0008472	1	0
OG0008473	1	1
OG0008474	0	0
OG0008475	1	1
OG0008476	3	3
OG0008477	2	1
OG0008478	3	3
OG0008479	0	0
OG0008480	1	0
OG0008481	1	1
OG0008482	2	2
OG0008483	1	1
OG0008484	1	1
OG0008485	3	3
OG0008486	1	0
OG0008487	1	1
OG0008488	1	1
OG0008489	0	0
OG0008490	2	1
OG0008491	0	0
OG0008492	0	0
OG0008493	5	5
OG0008494	1	1
OG0008495	1	0
OG0008496	2	2
OG0008497	2	1
OG0008498	2	2
OG0008499	1	1
OG0008500	1	0
OG0008501	1	1
OG0008502	0	0
OG0008503	1	0
OG0008504	1	1
OG0008505	3	3
OG0008506	1	1
OG0008507	0	0
OG0008508	0	0
OG0008509	1	1
OG0008510	0	0
OG0008511	1	1
OG0008512	1	1
OG0008513	2	2
OG0008514	1	1
OG0008515	2	2
OG0008516	1	1
OG0008517	1	1
OG0008518	1	0
OG0008519	0	0
OG0008520	1	1
OG0008521	1	1
OG0008522	2	2
OG0008523	2	2
OG0008524	1	1
OG0008525	1	1
OG0008526	1	1
OG0008527	1	1
OG0008528	0	0
OG0008529	0	0
OG0008530	1	1
OG0008531	0	0
OG0008532	1	1
OG0008533	2	2
OG0008534	0	0
OG0008535	1	1
OG0008536	2	2
OG0008537	1	1
OG0008538	3	3
OG0008539	0	0
OG0008540	4	4
OG0008541	2	2
OG0008542	1	1
OG0008543	0	0
OG0008544	1	1
OG0008545	1	1
OG0008546	2	1
OG0008547	1	1
OG0008548	0	0
OG0008549	0	0
OG0008550	1	1
OG0008551	3	3
OG0008552	0	0
OG0008553	2	2
OG0008554	1	1
OG0008555	0	0
OG0008556	0	0
OG0008557	0	0
OG0008558	1	1
OG0008559	1	1
OG0008560	1	0
OG0008561	2	2
OG0008562	1	1
OG0008563	1	1
OG0008564	1	1
OG0008565	1	1
OG0008566	0	0
OG0008567	1	1
OG0008568	1	0
OG0008569	1	0
OG0008570	2	1
OG0008571	1	1
OG0008572	0	0
OG0008573	2	1
OG0008574	1	1
OG0008575	2	2
OG0008576	2	2
OG0008577	1	1
OG0008578	0	0
OG0008579	0	0
OG0008580	2	2
OG0008581	2	2
OG0008582	0	0
OG0008583	1	1
OG0008584	2	1
OG0008585	1	1
OG0008586	2	2
OG0008587	0	0
OG0008588	0	0
OG0008589	1	0
OG0008590	1	0
OG0008591	1	1
OG0008592	0	0
OG0008593	0	0
OG0008594	0	0
OG0008595	0	0
OG0008596	1	0
OG0008597	1	1
OG0008598	0	0
OG0008599	1	0
OG0008600	3	1
OG0008601	1	1
OG0008602	1	1
OG0008603	2	2
OG0008604	2	1
OG0008605	1	1
OG0008606	2	2
OG0008607	3	3
OG0008608	1	1
OG0008609	0	0
OG0008610	1	1
OG0008611	1	1
OG0008612	2	1
OG0008613	1	1
OG0008614	0	0
OG0008615	2	2
OG0008616	1	1
OG0008617	1	1
OG0008618	1	1
OG0008619	0	0
OG0008620	0	0
OG0008621	1	1
OG0008622	1	0
OG0008623	1	1
OG0008624	2	1
OG0008625	0	0
OG0008626	1	1
OG0008627	1	0
OG0008628	1	1
OG0008629	0	0
OG0008630	0	0
OG0008631	1	1
OG0008632	3	3
OG0008633	2	2
OG0008634	0	0
OG0008635	1	1
OG0008636	0	0
OG0008637	2	2
OG0008638	1	1
OG0008639	1	1
OG0008640	1	1
OG0008641	0	0
OG0008642	1	1
OG0008643	0	0
OG0008644	0	0
OG0008645	0	0
OG0008646	1	1
OG0008647	1	1
OG0008648	0	0
OG0008649	1	0
OG0008650	4	4
OG0008651	2	2
OG0008652	1	1
OG0008653	0	0
OG0008654	1	1
OG0008655	1	1
OG0008656	3	3
OG0008657	1	1
OG0008658	0	0
OG0008659	1	1
OG0008660	0	0
OG0008661	1	1
OG0008662	0	0
OG0008663	0	0
OG0008664	4	4
OG0008665	1	1
OG0008666	2	1
OG0008667	0	0
OG0008668	1	1
OG0008669	0	0
OG0008670	1	1
OG0008671	2	2
OG0008672	1	1
OG0008673	1	1
OG0008674	2	2
OG0008675	0	0
OG0008676	0	0
OG0008677	1	1
OG0008678	0	0
OG0008679	0	0
OG0008680	0	0
OG0008681	1	1
OG0008682	1	1
OG0008683	0	0
OG0008684	1	1
OG0008685	1	1
OG0008686	0	0
OG0008687	1	1
OG0008688	2	2
OG0008689	0	0
OG0008690	0	0
OG0008691	0	0
OG0008692	1	1
OG0008693	1	1
OG0008694	1	1
OG0008695	0	0
OG0008696	2	2
OG0008697	1	1
OG0008698	0	0
OG0008699	0	0
OG0008700	1	1
OG0008701	2	2
OG0008702	1	1
OG0008703	0	0
OG0008704	0	0
OG0008705	1	1
OG0008706	3	3
OG0008707	1	1
OG0008708	0	0
OG0008709	0	0
OG0008710	0	0
OG0008711	1	1
OG0008712	1	1
OG0008713	0	0
OG0008714	0	0
OG0008715	1	1
OG0008716	1	1
OG0008717	0	0
OG0008718	1	0
OG0008719	1	1
OG0008720	0	0
OG0008721	0	0
OG0008722	0	0
OG0008723	1	1
OG0008724	0	0
OG0008725	0	0
OG0008726	1	0
OG0008727	3	3
OG0008728	1	1
OG0008729	0	0
OG0008730	1	1
OG0008731	1	1
OG0008732	0	0
OG0008733	1	0
OG0008734	1	1
OG0008735	1	0
OG0008736	1	1
OG0008737	1	1
OG0008738	5	5
OG0008739	1	1
OG0008740	2	1
OG0008741	1	1
OG0008742	1	1
OG0008743	0	0
OG0008744	1	1
OG0008745	2	2
OG0008746	1	1
OG0008747	0	0
OG0008748	1	1
OG0008749	0	0
OG0008750	2	2
OG0008751	1	0
OG0008752	0	0
OG0008753	0	0
OG0008754	2	2
OG0008755	3	2
OG0008756	1	1
OG0008757	2	2
OG0008758	1	1
OG0008759	1	0
OG0008760	2	2
OG0008761	1	1
OG0008762	0	0
OG0008763	0	0
OG0008764	1	1
OG0008765	1	1
OG0008766	0	0
OG0008767	1	1
OG0008768	1	1
OG0008769	1	1
OG0008770	0	0
OG0008771	0	0
OG0008772	2	2
OG0008773	0	0
OG0008774	3	3
OG0008775	1	1
OG0008776	2	2
OG0008777	1	1
OG0008778	2	2
OG0008779	3	3
OG0008780	0	0
OG0008781	0	0
OG0008782	2	1
OG0008783	1	1
OG0008784	2	2
OG0008785	1	0
OG0008786	2	2
OG0008787	3	3
OG0008788	0	0
OG0008789	1	1
OG0008790	0	0
OG0008791	1	1
OG0008792	0	0
OG0008793	2	2
OG0008794	0	0
OG0008795	0	0
OG0008796	0	0
OG0008797	2	2
OG0008798	1	1
OG0008799	1	0
OG0008800	0	0
OG0008801	1	1
OG0008802	1	1
OG0008803	1	1
OG0008804	1	1
OG0008805	1	1
OG0008806	0	0
OG0008807	1	1
OG0008808	0	0
OG0008809	4	4
OG0008810	0	0
OG0008811	2	2
OG0008812	0	0
OG0008813	1	1
OG0008814	4	4
OG0008815	1	1
OG0008816	4	4
OG0008817	5	5
OG0008818	2	1
OG0008819	5	5
OG0008820	2	2
OG0008821	1	0
OG0008822	1	1
OG0008823	4	4
OG0008824	2	2
OG0008825	3	3
OG0008826	2	2
OG0008827	2	2
OG0008828	1	1
OG0008829	6	6
OG0008830	2	2
OG0008831	3	3
OG0008832	1	1
OG0008833	5	5
OG0008834	2	2
OG0008835	1	1
OG0008836	0	0
OG0008837	1	1
OG0008838	2	2
OG0008839	2	2
OG0008840	2	2
OG0008841	1	1
OG0008842	3	3
OG0008843	2	2
OG0008844	2	2
OG0008845	4	4
OG0008846	3	3
OG0008847	2	2
OG0008848	5	5
OG0008849	1	1
OG0008850	1	1
OG0008851	3	3
OG0008852	4	4
OG0008853	3	3
OG0008854	6	6
OG0008855	6	6
OG0008856	4	4
OG0008857	3	3
OG0008858	2	2
OG0008859	4	4
OG0008860	6	6
OG0008861	4	4
OG0008862	4	4
OG0008863	4	4
OG0008864	4	4
OG0008865	4	4
OG0008866	5	5
OG0008867	5	5
OG0008868	2	2
OG0008869	5	5
OG0008870	5	5
OG0008871	5	5
OG0008872	6	6
OG0008873	6	6
OG0008874	6	6
OG0008875	5	5
OG0008876	5	5
OG0008877	5	5
OG0008878	6	6
OG0008879	6	6
OG0008880	6	6
OG0008881	6	6
OG0008882	6	6
OG0008883	6	6
OG0008884	6	6
OG0008885	6	6
OG0008886	5	5
OG0008887	3	3
OG0008888	4	4
OG0008889	5	5
OG0008890	4	4
OG0008891	5	5
OG0008892	6	6
OG0008893	6	6
OG0008894	6	6
OG0008895	5	5
OG0008896	0	0
OG0008897	0	0
OG0008898	0	0
OG0008899	0	0
OG0008900	4	4
OG0008901	5	5
OG0008902	2	2
OG0008903	0	0
OG0008904	3	3
OG0008905	0	0
OG0008906	5	5
OG0008907	5	5
OG0008908	1	1
OG0008909	0	0
OG0008910	0	0
OG0008911	0	0
OG0008912	2	2
OG0008913	1	1
OG0008914	5	5
OG0008915	0	0
OG0008916	5	5
OG0008917	0	0
OG0008918	0	0
OG0008919	5	5
OG0008920	5	5
OG0008921	0	0
OG0008922	0	0
OG0008923	5	5
OG0008924	1	1
OG0008925	2	2
OG0008926	1	1
OG0008927	3	3
OG0008928	4	4
OG0008929	2	2
OG0008930	1	1
OG0008931	3	3
OG0008932	2	2
OG0008933	1	0
OG0008934	5	5
OG0008935	4	4
OG0008936	1	0
OG0008937	3	3
OG0008938	5	5
OG0008939	4	4
OG0008940	4	4
OG0008941	1	1
OG0008942	5	5
OG0008943	2	2
OG0008944	0	0
OG0008945	0	0
OG0008946	1	1
OG0008947	0	0
OG0008948	1	1
OG0008949	3	3
OG0008950	1	1
OG0008951	1	1
OG0008952	3	2
OG0008953	4	4
OG0008954	0	0
OG0008955	2	2
OG0008956	0	0
OG0008957	1	1
OG0008958	1	1
OG0008959	1	1
OG0008960	0	0
OG0008961	2	2
OG0008962	0	0
OG0008963	1	1
OG0008964	1	1
OG0008965	0	0
OG0008966	1	1
OG0008967	0	0
OG0008968	2	2
OG0008969	4	4
OG0008970	0	0
OG0008971	3	3
OG0008972	0	0
OG0008973	0	0
OG0008974	3	3
OG0008975	0	0
OG0008976	1	1
OG0008977	0	0
OG0008978	1	1
OG0008979	1	1
OG0008980	1	1
OG0008981	1	1
OG0008982	1	1
OG0008983	1	1
OG0008984	1	1
OG0008985	0	0
OG0008986	1	1
OG0008987	2	2
OG0008988	0	0
OG0008989	1	1
OG0008990	1	1
OG0008991	0	0
OG0008992	4	4
OG0008993	1	1
OG0008994	3	3
OG0008995	1	1
OG0008996	1	1
OG0008997	0	0
OG0008998	0	0
OG0008999	1	1
OG0009000	0	0
OG0009001	1	0
OG0009002	2	2
OG0009003	1	1
OG0009004	2	2
OG0009005	4	4
OG0009006	1	1
OG0009007	3	3
OG0009008	2	2
OG0009009	0	0
OG0009010	0	0
OG0009011	1	1
OG0009012	4	4
OG0009013	5	5
OG0009014	2	2
OG0009015	5	5
OG0009016	5	5
OG0009017	5	5
OG0009018	4	4
OG0009019	0	0
OG0009020	5	5
OG0009021	5	5
OG0009022	2	2
OG0009023	5	5
OG0009024	1	1
OG0009025	0	0
OG0009026	3	3
OG0009027	0	0
OG0009028	1	1
OG0009029	3	3
OG0009030	5	5
OG0009031	1	1
OG0009032	5	5
OG0009033	4	4
OG0009034	1	1
OG0009035	0	0
OG0009036	1	1
OG0009037	0	0
OG0009038	3	3
OG0009039	0	0
OG0009040	1	1
OG0009041	2	2
OG0009042	2	2
OG0009043	3	3
OG0009044	3	3
OG0009045	5	5
OG0009046	1	1
OG0009047	3	3
OG0009048	5	5
OG0009049	1	1
OG0009050	5	5
OG0009051	2	2
OG0009052	5	5
OG0009053	2	2
OG0009054	5	5
OG0009055	0	0
OG0009056	2	2
OG0009057	2	2
OG0009058	5	5
OG0009059	0	0
OG0009060	2	2
OG0009061	5	5
OG0009062	2	2
OG0009063	3	3
OG0009064	3	3
OG0009065	0	0
OG0009066	0	0
OG0009067	0	0
OG0009068	1	1
OG0009069	2	2
OG0009070	2	2
OG0009071	1	1
OG0009072	5	5
OG0009073	5	5
OG0009074	0	0
OG0009075	2	2
OG0009076	5	5
OG0009077	1	1
OG0009078	1	0
OG0009079	5	5
OG0009080	2	2
OG0009081	2	2
OG0009082	2	2
OG0009083	1	1
OG0009084	2	2
OG0009085	4	4
OG0009086	1	0
OG0009087	1	0
OG0009088	5	5
OG0009089	0	0
OG0009090	2	2
OG0009091	4	4
OG0009092	1	1
OG0009093	1	1
OG0009094	3	3
OG0009095	0	0
OG0009096	0	0
OG0009097	1	0
OG0009098	2	2
OG0009099	5	5
OG0009100	0	0
OG0009101	0	0
OG0009102	3	3
OG0009103	1	1
OG0009104	1	1
OG0009105	1	1
OG0009106	2	2
OG0009107	2	1
OG0009108	0	0
OG0009109	1	1
OG0009110	2	2
OG0009111	0	0
OG0009112	2	2
OG0009113	4	4
OG0009114	0	0
OG0009115	1	1
OG0009116	0	0
OG0009117	1	1
OG0009118	2	2
OG0009119	1	1
OG0009120	0	0
OG0009121	3	3
OG0009122	2	1
OG0009123	0	0
OG0009124	1	1
OG0009125	1	1
OG0009126	1	1
OG0009127	1	1
OG0009128	3	3
OG0009129	0	0
OG0009130	0	0
OG0009131	1	1
OG0009132	1	1
OG0009133	2	2
OG0009134	0	0
OG0009135	0	0
OG0009136	0	0
OG0009137	3	3
OG0009138	1	1
OG0009139	1	1
OG0009140	1	1
OG0009141	2	1
OG0009142	1	1
OG0009143	3	3
OG0009144	3	3
OG0009145	1	1
OG0009146	2	2
OG0009147	0	0
OG0009148	1	1
OG0009149	3	3
OG0009150	1	1
OG0009151	1	1
OG0009152	1	1
OG0009153	2	2
OG0009154	1	0
OG0009155	1	1
OG0009156	2	2
OG0009157	1	1
OG0009158	4	4
OG0009159	0	0
OG0009160	1	1
OG0009161	0	0
OG0009162	1	1
OG0009163	2	1
OG0009164	1	1
OG0009165	1	0
OG0009166	2	2
OG0009167	5	5
OG0009168	0	0
OG0009169	1	1
OG0009170	0	0
OG0009171	1	0
OG0009172	0	0
OG0009173	0	0
OG0009174	0	0
OG0009175	2	1
OG0009176	4	4
OG0009177	1	1
OG0009178	1	1
OG0009179	2	2
OG0009180	1	1
OG0009181	0	0
OG0009182	5	5
OG0009183	2	2
OG0009184	2	2
OG0009185	0	0
OG0009186	2	2
OG0009187	1	1
OG0009188	2	2
OG0009189	0	0
OG0009190	2	2
OG0009191	2	2
OG0009192	0	0
OG0009193	1	0
OG0009194	3	3
OG0009195	1	1
OG0009196	0	0
OG0009197	2	2
OG0009198	1	1
OG0009199	0	0
OG0009200	2	2
OG0009201	1	1
OG0009202	2	2
OG0009203	1	1
OG0009204	0	0
OG0009205	0	0
OG0009206	2	2
OG0009207	0	0
OG0009208	1	1
OG0009209	0	0
OG0009210	1	1
OG0009211	2	0
OG0009212	1	1
OG0009213	0	0
OG0009214	1	1
OG0009215	1	0
OG0009216	3	3
OG0009217	0	0
OG0009218	3	3
OG0009219	2	2
OG0009220	0	0
OG0009221	1	1
OG0009222	1	1
OG0009223	1	1
OG0009224	1	1
OG0009225	1	1
OG0009226	0	0
OG0009227	2	2
OG0009228	1	0
OG0009229	0	0
OG0009230	0	0
OG0009231	0	0
OG0009232	0	0
OG0009233	1	1
OG0009234	0	0
OG0009235	1	1
OG0009236	1	1
OG0009237	0	0
OG0009238	2	2
OG0009239	1	0
OG0009240	0	0
OG0009241	3	3
OG0009242	0	0
OG0009243	1	1
OG0009244	2	2
OG0009245	0	0
OG0009246	0	0
OG0009247	0	0
OG0009248	1	1
OG0009249	0	0
OG0009250	0	0
OG0009251	0	0
OG0009252	0	0
OG0009253	0	0
OG0009254	1	1
OG0009255	0	0
OG0009256	1	1
OG0009257	1	1
OG0009258	1	1
OG0009259	2	2
OG0009260	1	1
OG0009261	2	2
OG0009262	1	1
OG0009263	1	0
OG0009264	1	1
OG0009265	0	0
OG0009266	2	2
OG0009267	2	2
OG0009268	1	0
OG0009269	2	2
OG0009270	1	1
OG0009271	0	0
OG0009272	2	2
OG0009273	1	1
OG0009274	1	1
OG0009275	1	1
OG0009276	3	3
OG0009277	0	0
OG0009278	1	1
OG0009279	3	3
OG0009280	1	1
OG0009281	1	1
OG0009282	2	2
OG0009283	3	3
OG0009284	1	1
OG0009285	1	1
OG0009286	2	1
OG0009287	2	2
OG0009288	2	2
OG0009289	2	2
OG0009290	2	2
OG0009291	0	0
OG0009292	0	0
OG0009293	3	3
OG0009294	1	1
OG0009295	1	1
OG0009296	1	1
OG0009297	1	0
OG0009298	0	0
OG0009299	2	1
OG0009300	0	0
OG0009301	1	1
OG0009302	5	5
OG0009303	2	2
OG0009304	2	2
OG0009305	5	5
OG0009306	2	2
OG0009307	2	1
OG0009308	5	5
OG0009309	2	2
OG0009310	1	1
OG0009311	2	2
OG0009312	2	2
OG0009313	5	5
OG0009314	4	4
OG0009315	1	1
OG0009316	3	3
OG0009317	0	0
OG0009318	2	2
OG0009319	2	2
OG0009320	1	0
OG0009321	2	2
OG0009322	2	1
OG0009323	5	5
OG0009324	5	5
OG0009325	5	5
OG0009326	5	5
OG0009327	5	5
OG0009328	5	5
OG0009329	5	5
OG0009330	5	5
OG0009331	5	5
OG0009332	5	5
OG0009333	5	5
OG0009334	0	0
OG0009335	5	5
OG0009336	5	5
OG0009337	5	5
OG0009338	5	5
OG0009339	5	5
OG0009340	5	5
OG0009341	3	3
OG0009342	5	5
OG0009343	5	5
OG0009344	5	5
OG0009345	5	5
OG0009346	3	3
OG0009347	5	5
OG0009348	5	5
OG0009349	4	4
OG0009350	5	5
OG0009351	5	5
OG0009352	5	5
OG0009353	2	2
OG0009354	5	5
OG0009355	5	5
OG0009356	3	3
OG0009357	5	5
OG0009358	5	5
OG0009359	5	5
OG0009360	1	1
OG0009361	5	5
OG0009362	5	5
OG0009363	5	5
OG0009364	5	5
OG0009365	5	5
OG0009366	5	5
OG0009367	5	5
OG0009368	0	0
OG0009369	5	5
OG0009370	5	5
OG0009371	1	1
OG0009372	5	5
OG0009373	5	5
OG0009374	3	3
OG0009375	5	5
OG0009376	5	5
OG0009377	1	1
OG0009378	5	5
OG0009379	1	1
OG0009380	5	5
OG0009381	5	5
OG0009382	5	5
OG0009383	5	5
OG0009384	5	5
OG0009385	1	1
OG0009386	5	5
OG0009387	3	3
OG0009388	2	2
OG0009389	5	5
OG0009390	5	5
OG0009391	5	5
OG0009392	3	3
OG0009393	0	0
OG0009394	1	1
OG0009395	1	1
OG0009396	1	1
OG0009397	3	3
OG0009398	5	5
OG0009399	4	4
OG0009400	4	4
OG0009401	2	2
OG0009402	4	4
OG0009403	4	4
OG0009404	5	5
OG0009405	3	3
OG0009406	3	3
OG0009407	4	4
OG0009408	1	1
OG0009409	3	3
OG0009410	4	4
OG0009411	2	2
OG0009412	1	1
OG0009413	4	4
OG0009414	4	4
OG0009415	4	4
OG0009416	5	5
OG0009417	4	4
OG0009418	5	5
OG0009419	5	5
OG0009420	0	0
OG0009421	2	2
OG0009422	4	4
OG0009423	3	3
OG0009424	4	4
OG0009425	4	4
OG0009426	3	3
OG0009427	3	3
OG0009428	0	0
OG0009429	1	1
OG0009430	0	0
OG0009431	1	0
OG0009432	0	0
OG0009433	0	0
OG0009434	0	0
OG0009435	5	5
OG0009436	5	5
OG0009437	0	0
OG0009438	0	0
OG0009439	5	5
OG0009440	0	0
OG0009441	1	1
OG0009442	1	1
OG0009443	0	0
OG0009444	0	0
OG0009445	0	0
OG0009446	5	5
OG0009447	1	1
OG0009448	0	0
OG0009449	2	2
OG0009450	1	1
OG0009451	0	0
OG0009452	0	0
OG0009453	2	2
OG0009454	1	1
OG0009455	5	5
OG0009456	1	1
OG0009457	0	0
OG0009458	0	0
OG0009459	1	0
OG0009460	0	0
OG0009461	0	0
OG0009462	1	1
OG0009463	1	1
OG0009464	5	5
OG0009465	2	2
OG0009466	2	2
OG0009467	0	0
OG0009468	2	1
OG0009469	2	2
OG0009470	2	2
OG0009471	1	0
OG0009472	0	0
OG0009473	5	5
OG0009474	1	1
OG0009475	1	1
OG0009476	0	0
OG0009477	3	3
OG0009478	2	2
OG0009479	1	1
OG0009480	0	0
OG0009481	2	2
OG0009482	1	1
OG0009483	0	0
OG0009484	1	1
OG0009485	0	0
OG0009486	0	0
OG0009487	0	0
OG0009488	2	2
OG0009489	0	0
OG0009490	0	0
OG0009491	0	0
OG0009492	0	0
OG0009493	0	0
OG0009494	0	0
OG0009495	0	0
OG0009496	1	1
OG0009497	0	0
OG0009498	1	0
OG0009499	3	3
OG0009500	1	1
OG0009501	2	2
OG0009502	0	0
OG0009503	0	0
OG0009504	1	1
OG0009505	0	0
OG0009506	1	1
OG0009507	1	0
OG0009508	0	0
OG0009509	0	0
OG0009510	0	0
OG0009511	0	0
OG0009512	1	1
OG0009513	1	1
OG0009514	4	4
OG0009515	1	1
OG0009516	0	0
OG0009517	1	1
OG0009518	0	0
OG0009519	0	0
OG0009520	0	0
OG0009521	2	2
OG0009522	0	0
OG0009523	0	0
OG0009524	1	1
OG0009525	2	2
OG0009526	0	0
OG0009527	1	1
OG0009528	1	1
OG0009529	2	2
OG0009530	5	5
OG0009531	5	5
OG0009532	0	0
OG0009533	0	0
OG0009534	1	1
OG0009535	2	2
OG0009536	0	0
OG0009537	0	0
OG0009538	0	0
OG0009539	0	0
OG0009540	1	1
OG0009541	1	1
OG0009542	5	5
OG0009543	1	1
OG0009544	0	0
OG0009545	1	1
OG0009546	0	0
OG0009547	2	2
OG0009548	1	1
OG0009549	0	0
OG0009550	0	0
OG0009551	2	2
OG0009552	2	2
OG0009553	1	1
OG0009554	0	0
OG0009555	2	2
OG0009556	0	0
OG0009557	2	2
OG0009558	1	1
OG0009559	0	0
OG0009560	0	0
OG0009561	0	0
OG0009562	0	0
OG0009563	0	0
OG0009564	0	0
OG0009565	0	0
OG0009566	0	0
OG0009567	1	1
OG0009568	2	2
OG0009569	0	0
OG0009570	0	0
OG0009571	4	4
OG0009572	0	0
OG0009573	0	0
OG0009574	0	0
OG0009575	1	1
OG0009576	1	1
OG0009577	0	0
OG0009578	1	1
OG0009579	0	0
OG0009580	0	0
OG0009581	1	1
OG0009582	2	2
OG0009583	2	2
OG0009584	1	0
OG0009585	0	0
OG0009586	0	0
OG0009587	1	1
OG0009588	1	0
OG0009589	0	0
OG0009590	0	0
OG0009591	3	3
OG0009592	0	0
OG0009593	1	1
OG0009594	0	0
OG0009595	0	0
OG0009596	1	1
OG0009597	1	0
OG0009598	0	0
OG0009599	1	1
OG0009600	1	1
OG0009601	1	1
OG0009602	1	0
OG0009603	1	1
OG0009604	1	1
OG0009605	2	2
OG0009606	0	0
OG0009607	0	0
OG0009608	0	0
OG0009609	0	0
OG0009610	0	0
OG0009611	2	2
OG0009612	0	0
OG0009613	1	1
OG0009614	1	1
OG0009615	2	2
OG0009616	0	0
OG0009617	1	1
OG0009618	3	3
OG0009619	0	0
OG0009620	0	0
OG0009621	1	1
OG0009622	0	0
OG0009623	1	1
OG0009624	0	0
OG0009625	0	0
OG0009626	1	1
OG0009627	1	1
OG0009628	0	0
OG0009629	2	2
OG0009630	1	1
OG0009631	1	1
OG0009632	0	0
OG0009633	1	1
OG0009634	0	0
OG0009635	0	0
OG0009636	0	0
OG0009637	0	0
OG0009638	0	0
OG0009639	3	3
OG0009640	0	0
OG0009641	0	0
OG0009642	0	0
OG0009643	0	0
OG0009644	1	1
OG0009645	0	0
OG0009646	2	2
OG0009647	0	0
OG0009648	0	0
OG0009649	1	1
OG0009650	2	2
OG0009651	0	0
OG0009652	0	0
OG0009653	0	0
OG0009654	0	0
OG0009655	0	0
OG0009656	0	0
OG0009657	1	1
OG0009658	0	0
OG0009659	0	0
OG0009660	0	0
OG0009661	1	1
OG0009662	4	4
OG0009663	0	0
OG0009664	1	1
OG0009665	0	0
OG0009666	1	1
OG0009667	0	0
OG0009668	0	0
OG0009669	0	0
OG0009670	1	1
OG0009671	0	0
OG0009672	0	0
OG0009673	0	0
OG0009674	0	0
OG0009675	1	1
OG0009676	0	0
OG0009677	0	0
OG0009678	0	0
OG0009679	1	0
OG0009680	0	0
OG0009681	2	2
OG0009682	0	0
OG0009683	0	0
OG0009684	1	1
OG0009685	0	0
OG0009686	1	1
OG0009687	0	0
OG0009688	1	1
OG0009689	0	0
OG0009690	2	2
OG0009691	0	0
OG0009692	1	1
OG0009693	0	0
OG0009694	2	2
OG0009695	1	1
OG0009696	0	0
OG0009697	0	0
OG0009698	0	0
OG0009699	0	0
OG0009700	0	0
OG0009701	0	0
OG0009702	1	1
OG0009703	0	0
OG0009704	0	0
OG0009705	0	0
OG0009706	0	0
OG0009707	0	0
OG0009708	0	0
OG0009709	1	1
OG0009710	1	1
OG0009711	2	2
OG0009712	3	3
OG0009713	0	0
OG0009714	1	1
OG0009715	1	1
OG0009716	1	1
OG0009717	0	0
OG0009718	0	0
OG0009719	1	0
OG0009720	0	0
OG0009721	0	0
OG0009722	0	0
OG0009723	0	0
OG0009724	2	2
OG0009725	0	0
OG0009726	0	0
OG0009727	1	1
OG0009728	0	0
OG0009729	0	0
OG0009730	0	0
OG0009731	1	1
OG0009732	0	0
OG0009733	0	0
OG0009734	0	0
OG0009735	0	0
OG0009736	0	0
OG0009737	1	1
OG0009738	0	0
OG0009739	0	0
OG0009740	2	2
OG0009741	0	0
OG0009742	0	0
OG0009743	0	0
OG0009744	0	0
OG0009745	0	0
OG0009746	0	0
